time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0189653023086,0.0709032256419,9.50931635585,6.27498086748,6.24244884789,0.0,0.112660641138,-0.0183382871123,3.38460714778,0.0124480522245,-0.0957009480125,0.0,481.9806777118723,482.08288356530903,480.5563064017343,481.6168237006447
1.3800000000000008,0.0266437778343,0.0696257092935,9.71670527977,6.27573735495,6.23675238649,0.0,0.143890168699,-0.0241604019339,3.52789711718,0.0129263572637,-0.0934639945827,0.0,460.42346628195384,460.59309894159514,461.9760464566646,462.0136330831688
1.4400000000000008,0.0364051296024,0.0680025097805,9.93446934195,6.27626388398,6.23135888813,0.0,0.182100862672,-0.029863152617,3.73023234214,-0.00118620531706,-0.083567721249,0.0,478.6991992464165,479.4455303384733,480.92063237041253,479.8503608050532
1.5000000000000009,0.0486189371197,0.066041460894,10.1650175303,6.27600228141,6.22654904314,0.0,0.225576044332,-0.0355186161499,3.95392324803,-0.0116143392833,-0.0741066365609,0.0,486.5151507917466,487.21844960007985,488.01055128458535,487.23158642311546
1.560000000000001,0.0634025108471,0.0637517523535,10.4063154889,6.27552576903,6.222465492,0.0,0.267636637875,-0.0408632317181,4.08883454946,-0.00145661382801,-0.0581038728711,0.0,461.72225910671693,462.97973918658965,462.5752740102042,463.37464623737435
1.620000000000001,0.0807068314944,0.0611441966213,10.6542749037,6.27538756662,6.2193304231,0.0,0.309483246482,-0.046063897159,4.17613465651,-0.00405320634344,-0.0425624204287,0.0,448.076758726855,449.33671913131013,449.57711373526763,449.36670800656856
1.680000000000001,0.100455674683,0.058236564784,10.905509523,6.27499661453,6.21621936097,0.0,0.349046785682,-0.0508845568353,4.19824586544,-0.0119626909765,-0.0865134018375,0.0,431.2851172643624,427.553947744376,428.9657302592388,428.2935836179782
1.740000000000001,0.122784172367,0.0550138825587,11.1601157755,6.2740839252,6.21078689783,0.0,0.395744575398,-0.0566159522389,4.28824547488,-0.0226628917031,-0.100136381705,0.0,450.6558154356294,449.5463503643614,452.1260267564239,451.2631324069934
1.8000000000000012,0.148135396261,0.051412791561,11.4215736958,6.27268963826,6.20494525394,0.0,0.4498926623,-0.0635630180153,4.42642802081,-0.024413987832,-0.0923222921514,0.0,465.8192025239001,466.4222507444202,466.809343217675,466.672647239157
1.8600000000000012,0.176748294115,0.0473799291468,11.6898921265,6.27164115256,6.19933950633,0.0,0.504400408649,-0.070984889817,4.51710007411,-0.00632415745157,-0.0957383605268,0.0,453.4975480922373,453.2158419758746,452.2181739711005,453.67317993307097
